date,open,pre_close,high,low,volume,amount,turnover_ratio,OT
2023/8/22,3748.07,3729.56,3770.06,3704.68,-853069188,2.03464E+11,0.38,3758.23
2023/8/23,3751.77,3758.23,3756.17,3695.03,1118229208,1.60476E+11,0.3,3696.63
2023/8/24,3711.54,3696.63,3748.86,3701.57,-923449788,1.96257E+11,0.38,3723.43
2023/8/25,3703.51,3723.43,3734.22,3695.84,1928326408,1.75601E+11,0.33,3709.15
2023/8/28,3911.55,3709.15,3911.55,3740.53,-1675798580,3.35048E+11,0.62,3752.62
2023/8/29,3743.05,3752.62,3810.38,3742.08,-1931254584,2.62135E+11,0.48,3790.11
2023/8/30,3803.12,3790.11,3813.7,3780.24,82264212,2.26727E+11,0.41,3788.51
2023/8/31,3786.93,3788.51,3794,3762,-988737288,1.93577E+11,0.37,3765.27
2023/9/1,3778.91,3765.27,3808.53,3778.91,1941969908,1.72219E+11,0.33,3791.49
2023/9/4,3812.99,3791.49,3854.26,3804.59,1353618212,2.37935E+11,0.45,3848.95
2023/9/5,3839.58,3848.95,3839.58,3814.33,1815298708,1.81378E+11,0.33,3820.32
2023/9/6,3808.1,3820.32,3817.52,3790.89,754304708,1.66082E+11,0.29,3812.03
2023/9/7,3802.23,3812.03,3802.23,3756.85,920455708,1.64406E+11,0.3,3758.47
2023/9/8,3747.65,3758.47,3753.26,3724.99,-1426117992,1.29198E+11,0.22,3739.99
2023/9/11,3740.58,3739.99,3788.32,3734.72,1945867008,1.86872E+11,0.33,3767.54
2023/9/12,3764.33,3767.54,3775.09,3755.42,-651396792,1.40118E+11,0.25,3760.6
2023/9/13,3759.61,3760.6,3768.82,3719.11,-432244492,1.38238E+11,0.26,3736.65
2023/9/14,3736.94,3736.65,3748.82,3717.31,1448672908,1.51578E+11,0.31,3733.51
2023/9/15,3740.79,3733.51,3749.02,3699.38,-1945332988,1.80399E+11,0.34,3708.78
2023/9/18,3698.93,3708.78,3737.53,3691.11,82839508,1.56967E+11,0.27,3727.71
2023/9/19,3723.42,3727.71,3724.07,3702.69,-270030792,1.35217E+11,0.26,3720.5
2023/9/20,3715.96,3720.5,3718.52,3705.13,-1045113692,1.17692E+11,0.24,3705.69
2023/9/21,3698.31,3705.69,3708.46,3672.44,-286834092,1.35012E+11,0.26,3672.44
2023/9/22,3672.64,3672.44,3740.42,3664.77,-1861785288,1.92236E+11,0.35,3738.93
2023/9/25,3738.06,3738.93,3738.06,3711.2,669713308,1.55794E+11,0.29,3714.6
2023/9/26,3711.71,3714.6,3723.85,3692.62,-785482092,1.37808E+11,0.24,3692.89
2023/9/27,3694.96,3692.89,3731.14,3694.39,572986408,1.6479E+11,0.29,3700.5
2023/9/28,3711.21,3700.5,3716.06,3685.3,-67762692,1.535E+11,0.27,3689.52
2023/10/9,3678.93,3689.52,3694.17,3642,1624871208,1.78072E+11,0.32,3684.73
2023/10/10,3696.25,3684.73,3701.26,3655.59,1326438408,1.61939E+11,0.31,3657.13
2023/10/11,3674.75,3657.13,3689.53,3658.36,1619224108,1.87668E+11,0.32,3667.55
2023/10/12,3697.93,3667.55,3711.5,3682.84,-1448579388,1.94598E+11,0.36,3702.38
2023/10/13,3677.96,3702.38,3678.19,3652.31,1238864108,1.70152E+11,0.31,3663.41
2023/10/16,3664.04,3663.41,3664.04,3615.77,595377208,1.59538E+11,0.29,3626.6
2023/10/17,3635.3,3626.6,3645.57,3619.13,484584208,1.47056E+11,0.28,3639.4
2023/10/18,3631.07,3639.4,3632.06,3608.98,864653308,1.58982E+11,0.3,3610.58
2023/10/19,3588.52,3610.58,3588.52,3532.31,-1711149888,1.89195E+11,0.35,3533.54
2023/10/20,3518.35,3533.54,3535.66,3501.73,1261925908,1.69591E+11,0.31,3510.59
2023/10/23,3500.2,3510.59,3505.35,3450.65,1066230608,1.52055E+11,0.3,3474.24
2023/10/24,3481.76,3474.24,3495,3453.1,-1330172988,1.86529E+11,0.36,3487.13
2023/10/25,3524.3,3487.13,3531.83,3500.92,-83940188,2.03692E+11,0.4,3504.46
2023/10/26,3484.78,3504.46,3515.57,3478.05,1924422008,1.76088E+11,0.33,3514.14
2023/10/27,3501.17,3514.14,3576.59,3494.55,-862391088,2.24302E+11,0.38,3562.39
2023/10/30,3554.11,3562.39,3592.72,3554.02,1516140712,2.42973E+11,0.45,3583.77
2023/10/31,3581.68,3583.77,3581.68,3554.58,-1626175188,1.96318E+11,0.35,3572.51
2023/11/1,3605.76,3572.51,3606.41,3564.64,1174619208,1.82944E+11,0.31,3571.03
2023/11/2,3580.07,3571.03,3597.17,3553.74,446029708,1.49465E+11,0.28,3554.19
2023/11/3,3558.53,3554.19,3596.1,3558.53,1164275508,1.65866E+11,0.31,3584.14
2023/11/6,3608.32,3584.14,3635.79,3600.63,-1881622884,2.54466E+11,0.48,3632.61
2023/11/7,3623.78,3632.61,3628.46,3606.3,-1856042788,1.90434E+11,0.35,3619.76
2023/11/8,3610.64,3619.76,3627.05,3591.82,-1825478888,1.92594E+11,0.35,3611.07
2023/11/9,3603.11,3611.07,3624.41,3601.37,-1697696188,1.89355E+11,0.35,3612.83
2023/11/10,3596.07,3612.83,3599.45,3576.1,1620768808,1.66925E+11,0.32,3586.49
2023/11/13,3593.91,3586.49,3599.39,3562.77,1080830308,1.64821E+11,0.3,3579.41
2023/11/14,3581.1,3579.41,3600.15,3568.88,1498481208,1.65935E+11,0.32,3582.06
2023/11/15,3616.88,3582.06,3620.6,3596.92,1902987208,1.88932E+11,0.33,3607.25
2023/11/16,3600.98,3607.25,3605.29,3572.36,156543408,1.46629E+11,0.27,3572.36
2023/11/17,3561.31,3572.36,3573.68,3547.03,141986108,1.39622E+11,0.27,3568.07
2023/11/20,3569.73,3568.07,3586.97,3545.1,518109908,1.5745E+11,0.29,3576.32
2023/11/21,3587.88,3576.32,3615.06,3575.68,-2025470488,1.75922E+11,0.34,3581.07
2023/11/22,3569.44,3581.07,3574.38,3544.42,-111496492,1.36041E+11,0.27,3544.42
2023/11/23,3541.44,3544.42,3562.07,3529.94,-109917892,1.415E+11,0.27,3561.52
2023/11/24,3560.65,3561.52,3560.65,3534,-88094292,1.40102E+11,0.27,3538.01
2023/11/27,3534.44,3538.01,3534.44,3492.86,1320296808,1.55975E+11,0.31,3511.94
2023/11/28,3510.66,3511.94,3521.05,3501.11,343644308,1.47741E+11,0.28,3518.52
2023/11/29,3518.88,3518.52,3519.2,3482.24,1294206608,1.55948E+11,0.31,3488.31
2023/11/30,3485.52,3488.31,3505.13,3481.45,1545147408,1.5379E+11,0.32,3496.2
2023/12/1,3494.22,3496.2,3494.22,3452.17,-2031807788,1.76078E+11,0.34,3482.88
2023/12/4,3481.04,3482.88,3488.13,3459.61,1125748008,1.64664E+11,0.3,3460.14
2023/12/5,3450.09,3460.14,3450.09,3393.81,1457266108,1.64841E+11,0.32,3394.26
2023/12/6,3387.88,3394.26,3420.28,3382.95,1990617308,1.72143E+11,0.33,3399.6
2023/12/7,3394.31,3399.6,3404.41,3369.77,1181390208,1.6095E+11,0.31,3391.28
2023/12/8,3391.86,3391.28,3409.38,3383.45,67303512,2.03034E+11,0.41,3399.46
2023/12/11,3378.05,3399.46,3426.61,3346.89,1077723012,2.19761E+11,0.44,3419.45
2023/12/12,3410,3419.45,3427.55,3406.1,1969066708,1.6698E+11,0.33,3426.8
2023/12/13,3418.64,3426.8,3418.64,3369.61,938602108,1.65456E+11,0.3,3369.61
2023/12/14,3387.38,3369.61,3399.14,3350.76,-224421092,1.50246E+11,0.26,3351.96
2023/12/15,3365.94,3351.96,3388.5,3339.52,1188843708,1.64907E+11,0.31,3341.55
2023/12/18,3329.19,3341.55,3352.35,3314.91,462748008,1.42303E+11,0.28,3329.37
2023/12/19,3325.66,3329.37,3345.78,3313.19,-209122792,1.35294E+11,0.26,3334.04
2023/12/20,3334.33,3334.04,3338.54,3297.37,651352208,1.41291E+11,0.29,3297.5
2023/12/21,3285.6,3297.5,3339.36,3283.99,1664685208,1.71121E+11,0.32,3330.87
2023/12/22,3329.47,3330.87,3359.06,3315.9,1932078708,1.67336E+11,0.33,3337.23
2023/12/25,3330.33,3337.23,3348.88,3330.33,-1135665292,1.21838E+11,0.23,3347.45
2023/12/26,3345.4,3347.45,3345.42,3315.94,-1116641092,1.2169E+11,0.23,3324.79
2023/12/27,3326.93,3324.79,3341.27,3309.67,850458208,1.40925E+11,0.3,3336.36
2023/12/28,3335.56,3336.36,3423.4,3331.21,1921583212,2.45856E+11,0.46,3414.54
2023/12/29,3411.11,3414.54,3432.54,3409.58,-1392008688,1.93573E+11,0.36,3431.11
2024/1/2,3426.27,3431.11,3426.27,3386.35,-1266829288,1.84096E+11,0.36,3386.35
2024/1/3,3379.75,3386.35,3392.85,3362.66,1971450508,1.65099E+11,0.33,3378.3
2024/1/4,3375.02,3378.3,3375.02,3323.86,2082166708,1.65512E+11,0.33,3347.05
2024/1/5,3341.31,3347.05,3372.54,3313.55,-244844488,1.82252E+11,0.4,3329.11
2024/1/8,3322.61,3329.11,3333.52,3283.34,-1141953388,1.70762E+11,0.37,3286.06
2024/1/9,3286.71,3286.06,3304.6,3273.84,-1951855388,1.72276E+11,0.34,3292.5
2024/1/10,3281.67,3292.5,3312.92,3268.25,830002008,1.59778E+11,0.3,3277.13
2024/1/11,3275.31,3277.13,3311.11,3266.79,-2005928388,1.80979E+11,0.34,3295.67
2024/1/12,3284.36,3295.67,3310.47,3279.7,1095420908,1.56536E+11,0.3,3284.17
2024/1/15,3270.1,3284.17,3306.92,3261.27,295218408,1.44332E+11,0.28,3280.92
2024/1/16,3272.57,3280.92,3300.88,3260.44,-1557235388,1.75651E+11,0.36,3300.88
2024/1/17,3291.14,3300.88,3291.14,3229.08,-2007929088,1.73516E+11,0.34,3229.08
2024/1/18,3214.28,3229.08,3279.25,3171.63,311047616,2.56785E+11,0.55,3274.73
2024/1/19,3261.24,3274.73,3286.94,3251.81,-1034761088,1.91262E+11,0.37,3269.78
2024/1/22,3262.47,3269.78,3281.42,3193.18,1985660912,2.2551E+11,0.47,3218.9
2024/1/23,3208.43,3218.9,3249.53,3188.13,-683701888,1.93791E+11,0.38,3231.93
2024/1/24,3245.96,3231.93,3281.49,3190.47,-1742673784,2.19036E+11,0.48,3277.11
2024/1/25,3274.34,3277.11,3344.24,3269.79,-1791475080,2.65521E+11,0.62,3342.92
2024/1/26,3326.65,3342.92,3351.97,3315.13,886531316,2.38145E+11,0.57,3333.82
2024/1/29,3335.39,3333.82,3351.37,3303.96,1236610316,2.44698E+11,0.58,3303.96
2024/1/30,3283.9,3303.96,3300.2,3244.97,1480033112,1.99593E+11,0.45,3245.04
2024/1/31,3231.54,3245.04,3252.15,3201.93,-1865522284,2.15333E+11,0.48,3215.35
2024/2/1,3202.26,3215.35,3251.76,3191.9,1666777312,2.03815E+11,0.46,3217.71
2024/2/2,3219.87,3217.71,3235.41,3108.35,195939716,2.34495E+11,0.55,3179.63
2024/2/5,3164.25,3179.63,3233.85,3111.52,-1170539480,2.79713E+11,0.64,3200.42
2024/2/6,3185.25,3200.42,3314.51,3182.82,-1203526580,2.85042E+11,0.64,3311.69
2024/2/7,3314.03,3311.69,3343.63,3289.67,189956820,2.97998E+11,0.68,3343.63
2024/2/8,3351.41,3343.63,3367.21,3336.98,1817888616,2.7024E+11,0.6,3364.93
2024/2/19,3393.19,3364.93,3403.81,3364.14,1152110816,2.67674E+11,0.58,3403.81
2024/2/20,3395.19,3403.81,3415.89,3380.1,1188556212,2.18459E+11,0.44,3410.85
2024/2/21,3390.36,3410.85,3500.13,3383.69,1708067016,2.91824E+11,0.59,3456.87
2024/2/22,3450.35,3456.87,3486.68,3448.41,1217176512,2.25098E+11,0.44,3486.67
2024/2/23,3491.34,3486.67,3507.56,3472.97,1597225412,2.32926E+11,0.45,3489.74
2024/2/26,3485.54,3489.74,3492.61,3445.39,-2055036084,2.38952E+11,0.47,3453.36
2024/2/27,3440.05,3453.36,3494.79,3437.44,1067922712,2.44489E+11,0.44,3494.79
2024/2/28,3499.83,3494.79,3521.66,3450.26,1803885616,3.28301E+11,0.6,3450.26
2024/2/29,3437.9,3450.26,3516.08,3437.9,-1585415984,2.81972E+11,0.49,3516.08
2024/3/1,3515.06,3516.08,3544.36,3503.46,-908912184,2.88576E+11,0.51,3537.8
2024/3/4,3538.37,3537.8,3548.69,3519.76,-855407884,2.9772E+11,0.51,3540.87
2024/3/5,3524.96,3540.87,3570.69,3519.08,-537630284,2.99896E+11,0.52,3565.51
2024/3/6,3556.53,3565.51,3577.39,3545.1,1422759412,2.48294E+11,0.45,3551.05
2024/3/7,3548.1,3551.05,3569.92,3522.9,1926149112,2.5184E+11,0.46,3529.72
2024/3/8,3529.55,3529.72,3548.51,3511.58,-305635488,2.25379E+11,0.39,3544.91
2024/3/11,3545.94,3544.91,3589.26,3542.28,1935380612,2.86419E+11,0.46,3589.26
2024/3/12,3592.58,3589.26,3605.7,3574.21,888686816,3.39997E+11,0.57,3597.49
2024/3/13,3594.42,3597.49,3594.42,3563.37,1574157112,2.66899E+11,0.45,3572.36
2024/3/14,3571.79,3572.36,3597.46,3545.61,1211370312,2.63804E+11,0.44,3562.22
2024/3/15,3554.91,3562.22,3572.81,3533.68,946702512,2.43992E+11,0.43,3569.99
2024/3/18,3577.06,3569.99,3604.05,3573.4,-1141925384,2.95315E+11,0.5,3603.53
2024/3/19,3593.34,3603.53,3610.74,3577.19,1672276712,2.59553E+11,0.46,3577.63
2024/3/20,3568.72,3577.63,3589.55,3568.43,67994712,2.23752E+11,0.41,3585.38
2024/3/21,3593.07,3585.38,3601.11,3575.03,189435812,2.33162E+11,0.41,3581.09
2024/3/22,3571.27,3581.09,3575.72,3522.84,1037833912,2.48851E+11,0.44,3545
2024/3/25,3536.71,3545,3564.96,3525.76,816670512,2.33747E+11,0.43,3525.76
2024/3/26,3526.68,3525.76,3547.65,3518.6,-263948388,2.26731E+11,0.4,3543.75
2024/3/27,3538.72,3543.75,3542.96,3502.79,-22225588,2.16405E+11,0.4,3502.79
2024/3/28,3498.48,3502.79,3551.21,3489.39,1448569812,2.32531E+11,0.45,3520.96
2024/3/29,3516.88,3520.96,3538.24,3516.88,-20572888,2.01749E+11,0.4,3537.48
2024/4/1,3551.58,3537.48,3600.92,3551.58,-902213084,2.51637E+11,0.51,3595.65
2024/4/2,3593.22,3595.65,3596.19,3568.75,1242395312,2.20208E+11,0.44,3580.68
2024/4/3,3578.68,3580.68,3582.43,3558.87,674331212,2.14223E+11,0.43,3567.8
2024/4/8,3553.56,3567.8,3567.82,3535.77,-1649440884,2.43249E+11,0.49,3536.41
2024/4/9,3533.38,3536.41,3543.71,3518.86,82192312,1.95894E+11,0.41,3533.49
2024/4/10,3528.97,3533.49,3531.23,3490.05,-5874488,1.99755E+11,0.4,3504.71
2024/4/11,3485.03,3504.71,3520.59,3484.93,-231462388,2.00293E+11,0.4,3504.24
2024/4/12,3505.75,3504.24,3516.7,3470.06,7209712,2.08566E+11,0.4,3475.84
2024/4/15,3473.5,3475.84,3552.41,3473.5,1214255816,2.67472E+11,0.58,3549.08
2024/4/16,3533.36,3549.08,3545.5,3503.62,435437316,2.53316E+11,0.55,3511.11
2024/4/17,3509.13,3511.11,3565.94,3498.03,-333229384,2.44988E+11,0.53,3565.4
2024/4/18,3550.56,3565.4,3602.79,3547.6,677541316,2.6133E+11,0.56,3569.8
2024/4/19,3550.61,3569.8,3560.95,3529.32,1843248612,2.2623E+11,0.46,3541.66
2024/4/22,3536.18,3541.66,3558.16,3528.02,-2121964984,2.29511E+11,0.47,3530.9
2024/4/23,3525.67,3530.9,3533.76,3499.98,1426448512,2.13257E+11,0.45,3506.22
2024/4/24,3514.01,3506.22,3524.54,3495.65,-710916788,1.953E+11,0.38,3521.62
2024/4/25,3510.64,3521.62,3543.97,3505.2,-1366129688,1.84525E+11,0.36,3530.28
2024/4/26,3531.96,3530.28,3588.4,3531.96,-1753223180,3.08045E+11,0.62,3584.27
2024/4/29,3584.54,3584.27,3645.82,3578.76,797301620,3.5871E+11,0.7,3623.91
2024/4/30,3619.26,3623.91,3630.71,3604.39,1949820716,2.86674E+11,0.6,3604.39
2024/5/6,3654.05,3604.39,3668.26,3645.74,-673035780,3.3327E+11,0.65,3657.88
2024/5/7,3657,3657.88,3665.68,3648.38,-696440584,2.47368E+11,0.52,3659.01
2024/5/8,3650.75,3659.01,3650.94,3628.7,118631712,1.99923E+11,0.41,3630.22
2024/5/9,3630.41,3630.22,3669.76,3630.41,1770999812,2.32695E+11,0.46,3664.56
2024/5/10,3669.09,3664.56,3674.61,3641.76,-2107815584,2.33731E+11,0.47,3666.28
2024/5/13,3646.35,3666.28,3673.62,3634.6,-1453123684,2.49688E+11,0.49,3664.69
2024/5/14,3668.23,3664.69,3675.78,3646.71,455747112,2.14644E+11,0.42,3657.05
2024/5/15,3651.05,3657.05,3656.53,3624,-532625488,1.91481E+11,0.39,3626.06
2024/5/16,3636.6,3626.06,3657.48,3626.33,-1716818884,2.40289E+11,0.49,3640.36
2024/5/17,3638.56,3640.36,3677.97,3627.45,-722827484,2.4773E+11,0.52,3677.97
2024/5/20,3682.06,3677.97,3703.03,3677.44,1281073116,2.79971E+11,0.58,3690.96
2024/5/21,3682.29,3690.96,3684.61,3665.15,182926412,1.96575E+11,0.41,3676.16
2024/5/22,3675.65,3676.16,3691.88,3667.09,-1988408684,2.30839E+11,0.48,3684.45
2024/5/23,3672.84,3684.45,3674.37,3633.51,1372397112,2.14205E+11,0.45,3641.79
2024/5/24,3630.83,3641.79,3650.87,3599.67,-405784188,1.95345E+11,0.39,3601.48
2024/5/27,3606.65,3601.48,3638.15,3603.71,242362512,2.06144E+11,0.41,3635.71
2024/5/28,3633.25,3635.71,3638.97,3605.92,-531678088,1.84381E+11,0.39,3609.17
2024/5/29,3609.07,3609.17,3633.2,3602.82,-1294269788,1.79073E+11,0.36,3613.52
2024/5/30,3607.05,3613.52,3624.04,3586.75,-624602388,1.9307E+11,0.38,3594.31
2024/5/31,3599.82,3594.31,3614.64,3579.92,-1638699988,1.80708E+11,0.35,3579.92
2024/6/3,3577.38,3579.92,3600.6,3567.87,1220557212,2.22757E+11,0.44,3588.75
2024/6/4,3583.81,3588.75,3622.5,3580.28,-430392288,1.95791E+11,0.39,3615.67
2024/6/5,3610.36,3615.67,3623.32,3594.11,-1794225288,1.8264E+11,0.35,3594.79
2024/6/6,3602.16,3594.79,3625.01,3584.17,904449812,2.26764E+11,0.43,3592.25
2024/6/7,3594.63,3592.25,3603.07,3552.09,225400712,2.13002E+11,0.41,3574.11
2024/6/11,3555.82,3574.11,3565.31,3525.89,567328712,2.19282E+11,0.42,3542.88
2024/6/12,3539.09,3542.88,3551.17,3531.57,-603528988,2.00723E+11,0.39,3544.12
2024/6/13,3548.22,3544.12,3551.08,3520.18,-560355688,2.14792E+11,0.39,3526.13
2024/6/14,3514.8,3526.13,3547.15,3503.52,-28174984,2.83769E+11,0.54,3541.53
2024/6/17,3521.44,3541.53,3540.79,3520.74,858441912,2.32294E+11,0.43,3536.2
2024/6/18,3533.49,3536.2,3551.71,3532.78,-517718088,2.08824E+11,0.39,3545.59
2024/6/19,3543.36,3545.59,3543.36,3524.84,2074345108,1.8479E+11,0.33,3528.75
2024/6/20,3525.17,3528.75,3533.99,3500.13,-1723162288,1.86516E+11,0.35,3503.28
2024/6/21,3496.34,3503.28,3505.51,3473.83,-1966240388,1.82737E+11,0.34,3495.62
2024/6/24,3473.64,3495.62,3505.78,3471.22,-1085883488,1.95788E+11,0.37,3476.81
2024/6/25,3475.16,3476.81,3483.22,3440.65,-1040090088,1.90886E+11,0.37,3457.9
2024/6/26,3451.54,3457.9,3487.4,3442.3,1999951508,1.71538E+11,0.33,3480.26
2024/6/27,3467.29,3480.26,3471.14,3452.58,-1393091788,1.74113E+11,0.36,3454.12
2024/6/28,3443.67,3454.12,3484.68,3443.67,656013412,2.05119E+11,0.42,3461.66
2024/7/1,3458.26,3461.66,3479.95,3443.81,-701924888,1.88018E+11,0.38,3478.18
2024/7/2,3472.45,3478.18,3488.32,3464.52,-719889788,1.86105E+11,0.38,3471.79
2024/7/3,3471.56,3471.79,3478.7,3454.99,1795776208,1.63035E+11,0.33,3463.41
2024/7/4,3468.3,3463.41,3483.31,3444.93,1853056308,1.59477E+11,0.33,3445.81
2024/7/5,3443.36,3445.81,3451.04,3399.67,-1223935988,1.81417E+11,0.37,3431.06
2024/7/8,3420.8,3431.06,3428.04,3395.91,-1332080088,1.7756E+11,0.36,3401.76
2024/7/9,3396.8,3401.76,3448.93,3384.81,278042412,2.15049E+11,0.41,3439.81
2024/7/10,3425.88,3439.81,3447.51,3423.65,-164556288,1.98149E+11,0.4,3428.97
2024/7/11,3451.04,3428.97,3473.98,3438.12,1704344712,2.37551E+11,0.46,3468.17
2024/7/12,3459.96,3468.17,3479.1,3457.36,202557012,2.05056E+11,0.41,3472.4
2024/7/15,3462.61,3472.4,3481.46,3460.79,-1033193588,1.71585E+11,0.37,3476.25
2024/7/16,3466.85,3476.25,3500.29,3464.37,-819000188,2.00456E+11,0.38,3498.28
2024/7/17,3494.21,3498.28,3514.48,3486.22,295304312,2.22831E+11,0.41,3501.58
2024/7/18,3483.3,3501.58,3522.8,3475.72,-508081988,2.15784E+11,0.39,3520.93
2024/7/19,3500.81,3520.93,3545.34,3493.07,359895612,2.28065E+11,0.42,3539.02
2024/7/22,3538.4,3539.02,3540.19,3494.01,327731812,2.17457E+11,0.41,3514.92
2024/7/23,3509.79,3514.92,3509.79,3439.88,4864112,2.02858E+11,0.4,3439.88
2024/7/24,3432.35,3439.88,3451.42,3408.41,-181275588,1.84884E+11,0.4,3418.17
2024/7/25,3404.61,3418.17,3415.86,3383.8,217322312,1.90131E+11,0.41,3399.27
2024/7/26,3403.71,3399.27,3420.82,3388.66,-465346088,1.87853E+11,0.39,3409.29
2024/7/29,3404.37,3409.29,3408.5,3388.84,-1906123288,1.66697E+11,0.34,3390.74
2024/7/30,3380.69,3390.74,3380.69,3352.8,1905281808,1.65443E+11,0.33,3369.38
2024/7/31,3364.03,3369.38,3445,3364.03,16048516,2.58249E+11,0.54,3442.08
2024/8/1,3443.14,3442.08,3448.34,3419.19,747444512,2.06038E+11,0.43,3419.27
2024/8/2,3393.92,3419.27,3419.1,3380.96,-1223376388,1.79671E+11,0.37,3384.39
2024/8/5,3362.11,3384.39,3409.03,3343.32,1396349712,2.23631E+11,0.45,3343.32
2024/8/6,3367.35,3343.32,3376.8,3318.63,-950873988,1.81725E+11,0.37,3342.98
2024/8/7,3338.59,3342.98,3362.38,3329.97,918503108,1.45079E+11,0.3,3341.49
2024/8/8,3332.43,3341.49,3364.79,3320.84,659634908,1.49483E+11,0.29,3342.94
2024/8/9,3358.13,3342.94,3366.67,3331.63,561228008,1.42852E+11,0.29,3331.63
2024/8/12,3327.56,3331.63,3338.08,3319.89,-596059192,1.17545E+11,0.25,3325.86
2024/8/13,3328.01,3325.86,3335.01,3310.19,-140966692,1.25259E+11,0.27,3334.39
2024/8/14,3332.79,3334.39,3332.79,3309.1,-715693892,1.18182E+11,0.25,3309.24
2024/8/15,3301.45,3309.24,3356.76,3297.97,1886705308,1.49249E+11,0.33,3341.95
2024/8/16,3342.03,3341.95,3356.91,3335.62,1061973708,1.35885E+11,0.3,3345.63
2024/8/19,3344.26,3345.63,3375.96,3343.71,1967176408,1.43422E+11,0.33,3356.97
2024/8/20,3361.64,3356.97,3362.33,3321.64,1576898508,1.37911E+11,0.32,3332.7
2024/8/21,3322.91,3332.7,3339.44,3307.99,405540508,1.30006E+11,0.28,3321.64
2024/8/22,3322.87,3321.64,3327.7,3305.25,1446715808,1.47703E+11,0.31,3313.14
2024/8/23,3305.93,3313.14,3336.24,3305.64,362642808,1.32681E+11,0.28,3327.19
2024/8/26,3330.72,3327.19,3336.53,3311.57,809142608,1.39071E+11,0.29,3324.22
2024/8/27,3315.69,3324.22,3320.57,3299.56,990881108,1.29756E+11,0.3,3305.33
2024/8/28,3298.91,3305.33,3305.35,3274.59,679730408,1.35982E+11,0.29,3286.5
2024/8/29,3273.54,3286.5,3290.79,3269.53,185331412,1.7434E+11,0.41,3277.68
2024/8/30,3273.75,3277.68,3351.63,3273.65,1689675116,2.68376E+11,0.59,3321.43
2024/9/2,3307.54,3321.43,3307.76,3264.76,1876333412,1.9441E+11,0.46,3265.01
2024/9/3,3261.74,3265.01,3281.59,3261.19,-595171288,1.55089E+11,0.39,3273.43
2024/9/4,3253.9,3273.43,3272.99,3249.98,1893313608,1.4007E+11,0.33,3252.16
2024/9/5,3252.96,3252.16,3266.88,3247.17,1121010408,1.34618E+11,0.3,3257.76
2024/9/6,3261.15,3257.76,3274.81,3231.07,250107108,1.21542E+11,0.28,3231.35
2024/9/9,3214.8,3231.35,3222.93,3180.93,-2017594988,1.46516E+11,0.34,3192.95
2024/9/10,3193.46,3192.95,3205.1,3171.79,1139073208,1.3361E+11,0.31,3195.76
2024/9/11,3187.05,3195.76,3197.34,3174.03,1658276408,1.41514E+11,0.32,3186.13
2024/9/12,3189.43,3186.13,3201.55,3171.88,696931108,1.36387E+11,0.29,3172.47
2024/9/13,3174.03,3172.47,3188.91,3159.25,243733108,1.37449E+11,0.28,3159.25
2024/9/18,3158.82,3159.25,3179.9,3145.79,-117653192,1.23452E+11,0.27,3171.01
2024/9/19,3178.4,3171.01,3213.84,3149.79,-340974688,1.81785E+11,0.39,3196.04
2024/9/20,3192.43,3196.04,3207.99,3173.22,-1078492088,1.63985E+11,0.37,3201.05
2024/9/23,3200.87,3201.05,3230.16,3198.02,944550908,1.43876E+11,0.3,3212.76
2024/9/24,3244.65,3212.76,3351.97,3222.49,-1067614780,3.0788E+11,0.64,3351.91
2024/9/25,3403.7,3351.91,3465.49,3393.44,-1613378276,3.56863E+11,0.76,3401.53
2024/9/26,3399.32,3401.53,3545.32,3391.68,-1456402776,3.73984E+11,0.76,3545.32
2024/9/27,3617.92,3545.32,3708.5,3596.58,778973624,4.66693E+11,0.83,3703.68
2024/9/30,3846.65,3703.68,4038.7,3796.5,-517836852,8.62529E+11,1.6,4017.85
2024/10/8,4450.37,4017.85,4450.37,4094.35,-1142752744,1.13039E+12,1.85,4256.1
2024/10/9,4168.84,4256.1,4197.6,3942.51,982289244,1.02903E+12,1.51,3955.98
2024/10/10,3979.61,3955.98,4098.5,3912.77,850604236,7.17952E+11,1.24,3997.79
2024/10/11,3969.76,3997.79,3978.24,3847.12,1639846724,4.84998E+11,0.86,3887.17
2024/10/14,3915.22,3887.17,3979.54,3868.78,693128228,5.34077E+11,0.96,3961.34
2024/10/15,3942.53,3961.34,3967.87,3855.99,-1521158976,4.34411E+11,0.76,3855.99
2024/10/16,3806.14,3855.99,3877.75,3805.09,411804220,3.77301E+11,0.69,3831.59
2024/10/17,3853.84,3831.59,3882.07,3787.75,-243454480,3.69171E+11,0.67,3788.22
2024/10/18,3780.31,3788.22,3998.21,3765.16,1231112328,6.20674E+11,0.98,3925.23
2024/10/21,3946.9,3925.23,3979.26,3896.17,-946207672,6.0011E+11,0.91,3935.2
2024/10/22,3923.74,3935.2,3965.91,3917.52,868503120,4.42882E+11,0.7,3957.78
2024/10/23,3955.32,3957.78,4012.18,3939.1,-1182408876,4.69121E+11,0.77,3973.21
2024/10/24,3950.9,3973.21,3957.98,3914.09,292537016,3.40487E+11,0.55,3928.83
2024/10/25,3931.32,3928.83,3992.89,3921.94,-405347980,4.12231E+11,0.66,3956.42
2024/10/28,3953.11,3956.42,3964.16,3917.2,141205020,3.9045E+11,0.68,3964.16
2024/10/29,3970.01,3964.16,3991.31,3921.58,254561920,4.29625E+11,0.68,3924.65
